style-scope src,yt-simple-endpoint href,style-scope,yt-simple-endpoint,yt-simple-endpoint href 2,yt-core-attributed-string,style-scope 3,,,
,https://www.youtube.com/@rianardian9562,@rianardian9562,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwS9Mb3nZ_Lco1WOR94AaABAg,Ohhh ini yang mau dijual adiknya kang cecep preman pensiun,,,,
,https://www.youtube.com/@fansbrewog3763,@fansbrewog3763,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgydzTYPXR9rjyA9KlB4AaABAg,Itu wajan nya GK pernah di cuci ya,,,,
,https://www.youtube.com/@aliyaaliya3298,@aliyaaliya3298,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugxa46iJhtUHyPki_qt4AaABAg,Wajanya Ireng,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@2211-q9d,@2211-q9d,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugwdmja_SzzQvd1gNSh4AaABAg,nampak enak ngomong²  itu kuwali sampai berkerak tebel begitu apa ega pernah di cuci ya,,,,
,https://www.youtube.com/@sugengaryadi8328,@sugengaryadi8328,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugy0OND0PsvieBrBJ4F4AaABAg,Baru tau itu bentuk dr burayot...enak kayak na,,,,
,https://www.youtube.com/@lukmannulhakim7106,@lukmannulhakim7106,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugy5PhJ-186hBhPW6HV4AaABAg,Martabak manis pacenogan bang,,,,
,https://www.youtube.com/@iketutpandiyasa5207,@iketutpandiyasa5207,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugy5DygbAlEfKY4wNox4AaABAg,Penggorengannya kok berkerak gtu ya?,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@andreasangandreasang895,@andreasangandreasang895,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgzYhTaee7ORQ9fZZVp4AaABAg,Mirip kantong menyan,,,,
,https://www.youtube.com/@samuraidoge1845,@samuraidoge1845,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugz41aseAd2CFffQtmp4AaABAg,Finally mangkok dibilang piring,,,,
,https://www.youtube.com/@muhammadalkazulvan4729,@muhammadalkazulvan4729,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgxakyBikUaq_DKGQLx4AaABAg,Bujur ngagayot,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@tiwiking5146,@tiwiking5146,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgzngVaYj1ByDnvIyBR4AaABAg,"Makanya orang Indonesia banyak kena jantung, diabetes, kolesterol  ..yg dimakan...beginian",,,,
,https://www.youtube.com/@simahmasidi7091,@simahmasidi7091,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgyIZC0uaeDg2Rs5iOh4AaABAg,Wajan nya ngeri,,,,
,https://www.youtube.com/@yintikarma9502,@yintikarma9502,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgznlDY9sqZJC5aB71t4AaABAg,Haaah....,Terjemahkan ke bahasa Indonesia,,,
https://yt3.ggpht.com/ytc/AIdro_lBHVRXLtcoVd5wHEH7V2ZpN31RzZSqW2rOgF6MVfk1zY6w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@aliyaaliya3298,@aliyaaliya3298,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugxa46iJhtUHyPki_qt4AaABAg,Wajanya Ireng,Terjemahkan ke bahasa Indonesia,,,
https://yt3.ggpht.com/ytc/AIdro_mbCIPThEM6cKDLuPgRC46bY6K4BAjl3PC7HmKXGQnp5BY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@2211-q9d,@2211-q9d,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugwdmja_SzzQvd1gNSh4AaABAg,nampak enak ngomong²  itu kuwali sampai berkerak tebel begitu apa ega pernah di cuci ya,,,,
https://yt3.ggpht.com/ytc/AIdro_nqXrVpy0C_ffNeys9z3WRbxUDLkUHWgKO-zb8GTq0TotvV=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@sugengaryadi8328,@sugengaryadi8328,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugy0OND0PsvieBrBJ4F4AaABAg,Baru tau itu bentuk dr burayot...enak kayak na,,,,
https://yt3.ggpht.com/ytc/AIdro_mH2n28cO9BSf91_MWt-37sJCwXPAu_HB8lURNR0g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@lukmannulhakim7106,@lukmannulhakim7106,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugy5PhJ-186hBhPW6HV4AaABAg,Martabak manis pacenogan bang,,,,
,https://www.youtube.com/@ayuanhijrah136,@ayuanhijrah136,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwqMrCK8LqZ2dDbq0d4AaABAg,Baca comments imun naik dratis tis,,,,
https://yt3.ggpht.com/ytc/AIdro_lah7TfrD61cHZg8_bc3o2aXKwxsciSS1TYYTGLsv6KkQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@simahmasidi7091,@simahmasidi7091,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgyIZC0uaeDg2Rs5iOh4AaABAg,Wajan nya ngeri,,,,
https://yt3.ggpht.com/ytc/AIdro_kjSU9KKVD1RK_zTJlEJwDEQ0h6_cxqEm4umdn5duo=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@yintikarma9502,@yintikarma9502,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgznlDY9sqZJC5aB71t4AaABAg,Haaah....,Terjemahkan ke bahasa Indonesia,,,
https://yt3.ggpht.com/6Kw9ni6mICFIeb5P6eAvs8auXmHBEugLJR3Ub0alQQbELCXoxFMHIurV84ygY5LFIi-iPX-ccA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ayuanhijrah136,@ayuanhijrah136,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwqMrCK8LqZ2dDbq0d4AaABAg,Baca comments imun naik dratis tis,,,,
https://yt3.ggpht.com/ytc/AIdro_mrjO9OGCV3s4KL5FAO-JkZCuMMdHk-I8doHCLmp6C9osfz_JqGDDAT1lwVBwdRzZ35_w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@desinurmalamala8437,@desinurmalamala8437,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugy4ld92BfDT9EO8xiB4AaABAg,Salfok sama wajanx coy,,,,
https://yt3.ggpht.com/ytc/AIdro_ldHKukDeexJc1etlTVloWbFgCXQE4pSyPM8U5iFbdkNmuyLJ6B7uOW2t8rnYDqm8RXbw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@rofidarajat731,@rofidarajat731,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwX9hsqyg4nLvbmkZB4AaABAg,Gua daerah garuy coy,,,,
,https://www.youtube.com/@aangabdiofficial8985,@aangabdiofficial8985,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgzksitUKSZSyq4ZBeV4AaABAg,Telor gantung,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@saufa97,@saufa97,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwmFb9HuJx0A__sEwd4AaABAg,Macam uncang haha,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@dessy4486,@dessy4486,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgzkDQ4ZyXV-gtep1q14AaABAg,Kukira gulali squidgame,,,,
,https://www.youtube.com/@leeraejoon5902,@leeraejoon5902,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugzf_xDbzRO8Asw88Tp4AaABAg,Bersih bngt kenceng y,,,,
,https://www.youtube.com/@%E3%83%8D%E3%82%AA%E3%83%B3%E3%83%92%E3%83%BC%E3%83%AD%E3%83%BC,@ネオンヒーロー,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugx2d_N3pMgYeMwa0XV4AaABAg,Oh,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@hermawanahmad4401,@hermawanahmad4401,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgxYY4_AVDuJLN4EgSF4AaABAg,,,,,
,https://www.youtube.com/@abdulrahman261.,@abdulrahman261.,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugzp6b_T6l4e0kZryGh4AaABAg,Pertama,,,,
,https://www.youtube.com/@Shanjuqm88,@Shanjuqm88,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugz_lXQBGG3LYNCFVN14AaABAg,"Astaga wajannya ,,,",,,,
,https://www.youtube.com/@rflyms_3642,@rflyms_3642,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwUphYHWZUHDaDaGad4AaABAg,itu dket rumah saya ka,,,,
,https://www.youtube.com/@iniindra,@iniindra,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugwtxi91nAC39xsF1Pd4AaABAg,Bentuk nya kek ga asing,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@gemigemi5729,@gemigemi5729,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugx1Bdx9IZ3hslk5xjN4AaABAg,ya ampun...cantik orang nya...tpi wajane ampun dah...,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@nicerp7884,@nicerp7884,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugxw0Ti7KCHUuWyhW0t4AaABAg,Koh otak gua jdi rusak gini liat makanan nya,,,,
,https://www.youtube.com/@gustavandy,@gustavandy,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgxZYLzPLVaSIBPtn_l4AaABAg&pp=0gcJCSMANpG00pGi,"Kue zakar. Hahaha.... 
Btw, Jirayot itu kan penyanyi dangdut.",Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@fajririzqiamanah1134,@fajririzqiamanah1134,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwXOyGj8-B5tQ8J5fl4AaABAg,buah jakar gantung,,,,
https://yt3.ggpht.com/EXU5cSN9YVKxkJvVSXaoZNQmEbM7VolLxoMK1L0waHl2B3ii_EMC3yUW1D5715qn_yznq0Ep=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@hermawanahmad4401,@hermawanahmad4401,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgxYY4_AVDuJLN4EgSF4AaABAg,,,,,
https://yt3.ggpht.com/o9OGnArHrn3jdtXJ0gF1gmuf3Q234NxLUuEZNEl-XFrK66qyJzfuiavbMiSWZkEQ-jSCjbuN=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@abdulrahman261.,@abdulrahman261.,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugzp6b_T6l4e0kZryGh4AaABAg,Pertama,,,,
https://yt3.ggpht.com/H8GlDKeC0NLttaeCCeBoH-h2jt3VEafYmPyG_-nrd7a0WZiOocaIXwyGyvwOlWqOzQ03hKjC=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Shanjuqm88,@Shanjuqm88,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugz_lXQBGG3LYNCFVN14AaABAg,"Astaga wajannya ,,,",,,,
https://yt3.ggpht.com/uTGC5UiqZPhoanTp_-n8FEwj3SLtAPanVXRHeQuLYp_bzAniOuFrtl2PrsPjmwplE_8O2Cz1eg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@rflyms_3642,@rflyms_3642,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwUphYHWZUHDaDaGad4AaABAg,itu dket rumah saya ka,,,,
,https://www.youtube.com/@Nurnayla2,@Nurnayla2,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugwnf-LppHEndjpTX154AaABAg,Gue kira mau bikin squid game mematikan,,,,
,https://www.youtube.com/@AzzahraAzzalena,@AzzahraAzzalena,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgyCNDHyl1-2NXFR2gR4AaABAg,Penggorengan nya seumur hidup ga pernah di cuci.. Hitam tebal gitu,,,,
,https://www.youtube.com/@AhsaniTakwim,@AhsaniTakwim,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgzK_Q-865X9ah0kDDl4AaABAg,Kek kulit pembungkus telurku,,,,
,https://www.youtube.com/@qodirqodir4441,@qodirqodir4441,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgxPHdg-REes5E_cXRR4AaABAg,"Burayot
Mirip siki kan..",Terjemahkan ke bahasa Indonesia,,,
https://yt3.ggpht.com/ik1JrVcL85v8eqG1u1eOJvbyCbdgWiuumRF5LTwm_gL4AQalgKdDKccnKu6tAboRcENSS2CshjQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Nurnayla2,@Nurnayla2,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugwnf-LppHEndjpTX154AaABAg,Gue kira mau bikin squid game mematikan,,,,
https://yt3.ggpht.com/FbwS60jFQmBn3UkmSMHgeLwSrjctHau3UPTK5cWGgSycySuua8hXTWmD7u5gAKtlIriPGf21=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@AzzahraAzzalena,@AzzahraAzzalena,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgyCNDHyl1-2NXFR2gR4AaABAg,Penggorengan nya seumur hidup ga pernah di cuci.. Hitam tebal gitu,,,,
https://yt3.ggpht.com/ytc/AIdro_loyEXIkTYCYwoD3sI3EcgwcoktHBEXrrL8dWWMcr9IfMk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@AhsaniTakwim,@AhsaniTakwim,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgzK_Q-865X9ah0kDDl4AaABAg,Kek kulit pembungkus telurku,,,,
https://yt3.ggpht.com/ytc/AIdro_kYxt0RNsH-hxZAlUm73RW3fybYgCS1joxbIoz16ws=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@qodirqodir4441,@qodirqodir4441,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgxPHdg-REes5E_cXRR4AaABAg,"Burayot
Mirip siki kan..",Terjemahkan ke bahasa Indonesia,,,
https://yt3.ggpht.com/ytc/AIdro_mM6Cy52r3imQYsY71-0lv4LN-BL49FOCSGD0MXULFXR4gQCJhFycIsfB6qawVr434KQQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@enigmasweet240,@enigmasweet240,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgyxYXx0-itl72Vl-wp4AaABAg,Mirip2 buah ituh,,,,
https://yt3.ggpht.com/rE8Ym-GqxXICLi1bf-3ne91dH484_QcTaMT5cyLAgEQp-o1zSiaxaIGoBBH7BP8o2IBEhJPj=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@shortvidio688,@shortvidio688,3 tahun yang lalu (diedit),https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgypV5AiOLY2Kf48qmh4AaABAg,Anjir belum pernah makan gw dikota gw kaga ada,,,,
https://yt3.ggpht.com/ytc/AIdro_mpFau04g7lpf3j1Idi_VL4kYNkmRGco0gPXutarM5aqrp-0ikLVrEKPxAWjk4ALu40mw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@baguzezapermana223,@baguzezapermana223,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugx2-sMH19Q23rKK1bV4AaABAg,Pengen sih tapi kaya punya laki,,,,
https://yt3.ggpht.com/ytc/AIdro_kM2VDcHg_i9XoYf9aRQvVcAmC5OAkovgTAndEqVT7sPvtFlQfPFf_68sae4KBciA7BbQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@luucubwiztany1651,@luucubwiztany1651,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgyQm-4M69F5xeYSxXB4AaABAg&pp=0gcJCSMANpG00pGi,iya di kirain dalgona candy yang ada di squid game,,,,
https://yt3.ggpht.com/ytc/AIdro_lxtTU0Xt97-E45lySTl-oqBF1ZYAnsy0u-sjPY8_RXLHQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@bagusbuda2884,@bagusbuda2884,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgzY4EbMDipVn7o1-zV4AaABAg,Bijinya Will di pagi hari,,,,
https://yt3.ggpht.com/ytc/AIdro_kY0wkoBE8mvKdTkV2CcL0yfMS8Q5_vs9bL1PbEca01Gg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@hopipahuser7686,@hopipahuser7686,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugzt7yJS2daFR3mpknh4AaABAg,Iyah aku tau burayot enak,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@hiroyose5271,@hiroyose5271,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgyQ7-2AQLrt2jenXid4AaABAg,Tolong wajan nya di bersihin Bu.,,,,
,https://www.youtube.com/@masterpsikologi59,@masterpsikologi59,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgxCYm3jv4YK-f2L1nt4AaABAg,Bawang putih dan bangau kemana seh kok wajannya hitam banget gak di cuci,,,,
,https://www.youtube.com/@mochrezawijaya1298,@mochrezawijaya1298,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgxmqbeHqgAvg_cTSwB4AaABAg,Kueh kanjut,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@yatianachanel4917,@yatianachanel4917,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwMl3IZwv1IY5tShYp4AaABAg,Done,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@Nadhia2707,@Nadhia2707,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgxJApbhTFZPLnf2kEd4AaABAg,Suara nya mirip kubiler,,,,
,https://www.youtube.com/@hendrijayatarigan7094,@hendrijayatarigan7094,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwSWfn9Uh9y3471aLN4AaABAg,Gue kira dalgona candy,,,,
,https://www.youtube.com/@achihuangchanel121,@achihuangchanel121,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwuLs-Z_jtUxVdfsQl4AaABAg,Kok mirip yg ngegantung dibawah burung ya eh ah otak gue️,,,,
,https://www.youtube.com/@siskamanis2015,@siskamanis2015,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwQAtvU7lEbP0u5ko94AaABAg,mirip salak,,,,
,https://www.youtube.com/@aingmaung6399,@aingmaung6399,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwqSWkD8_oOVtwfku14AaABAg,Kaya kulit biji P,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@pandutyas4875,@pandutyas4875,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgyUWD2nGu77nuLnq2Z4AaABAg&pp=0gcJCSMANpG00pGi,Burayot,Terjemahkan ke bahasa Indonesia,,,
,https://www.youtube.com/@purinpuji7534,@purinpuji7534,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgyUvrvBb3ReJYY1Y1d4AaABAg,Itu penggorengan kasian saking sibuknya lupa ga di cuci...,,,,
,https://www.youtube.com/@Roamer17_,@Roamer17_,3 tahun yang lalu (diedit),https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugz6tDAcZdqTRmOMsYB4AaABAg,KOK KAYA BIJI GW YANG LAYU,,,,
,https://www.youtube.com/@jajanmakanhavefun9460,@jajanmakanhavefun9460,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwGmSXOPzR1X-XnlyV4AaABAg,Enakk enakk enakkkkkk,,,,
,https://www.youtube.com/@rarawidiay,@rarawidiay,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwkulSP-b7SlgmCVxB4AaABAg,"Ga kebayang wajannya, ampe item",,,,
https://yt3.ggpht.com/nG0cwvZ2Fud5G4vjJoZLBEvZhUDBdwzBItIMDg4WuTUdi1VUWViWC41VJQB9ImGNsAItTEY4EA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Nadhia2707,@Nadhia2707,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgxJApbhTFZPLnf2kEd4AaABAg,Suara nya mirip kubiler,,,,
https://yt3.ggpht.com/ytc/AIdro_nH5UPLHtwZGhEAm-gf3xKmKThUnt5gHsC9WO7LjSE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@hendrijayatarigan7094,@hendrijayatarigan7094,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwSWfn9Uh9y3471aLN4AaABAg,Gue kira dalgona candy,,,,
https://yt3.ggpht.com/40o3l-MhC9xC3WZQSvsgq659qSXX1nur9-mxMLkkyWF_wxosuHJhYdQYj_RlFi71qofqtwd8fA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@achihuangchanel121,@achihuangchanel121,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwuLs-Z_jtUxVdfsQl4AaABAg,Kok mirip yg ngegantung dibawah burung ya eh ah otak gue️,,,,
https://yt3.ggpht.com/ytc/AIdro_ltS_w034bl5AsX67nbrLXoI3G5jkHM-hoko7GpPpM=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@siskamanis2015,@siskamanis2015,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwQAtvU7lEbP0u5ko94AaABAg,mirip salak,,,,
https://yt3.ggpht.com/BHKCvSTauSgJM2qQ0FX8FQ1u0eZawg0pzFpfdkw1RUfMQCLIMG-RotXuQHQdIYIoSvn7-a_C=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@aingmaung6399,@aingmaung6399,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwqSWkD8_oOVtwfku14AaABAg,Kaya kulit biji P,Terjemahkan ke bahasa Indonesia,,,
https://yt3.ggpht.com/0WGmilrvJjDBc5YyG77wF9r9EKbFJC49L8dAUDbN0_fT98d6UD7kff9T4y5w8c_7AjI7haepwGc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Roamer17_,@Roamer17_,3 tahun yang lalu (diedit),https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=Ugz6tDAcZdqTRmOMsYB4AaABAg,KOK KAYA BIJI GW YANG LAYU,,,,
https://yt3.ggpht.com/YN-eTDmmPl4O7e_WJ9vb6YP-umEjNIwMin4IKkZSnnYeadG4Q6fvo_RN2_BnLrznwYfJbI94=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@jajanmakanhavefun9460,@jajanmakanhavefun9460,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwGmSXOPzR1X-XnlyV4AaABAg,Enakk enakk enakkkkkk,,,,
https://yt3.ggpht.com/ytc/AIdro_lWdTrKpyB3fGMUymqiUbUTDK1GG0Z22W4h8wcexqaM0w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@rarawidiay,@rarawidiay,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwkulSP-b7SlgmCVxB4AaABAg,"Ga kebayang wajannya, ampe item",,,,
https://yt3.ggpht.com/ytc/AIdro_kSGfJDEc-ehaGCvwnyuNBr8kfhML-Yew76Nj8hUUSrrke4-fZIU5cLYjQMy1xZcxRHzA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@siticenel136,@siticenel136,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgxzlXKxglwDtkPUx6d4AaABAg,Kueh apa itu,Terjemahkan ke bahasa Indonesia,,,
https://yt3.ggpht.com/ytc/AIdro_lkDhfR4IQoQOti0IosPsSAEqhLLgtyGqmMmRGIpKBIdhtOTK_iy1Z_GU0MKBc9sh8dlA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@rinirino4618,@rinirino4618,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwIIR3TGz0gifovMYZ4AaABAg&pp=0gcJCSMANpG00pGi,Salfok sama penggorengan nya ....,,,,
https://yt3.ggpht.com/ytc/AIdro_l-tARkBWe5WYY5OKcbBeXyjSEuEWlNH9ejNsGML6I=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@SitiFatimah-ep9se,@SitiFatimah-ep9se,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgxnKYqhbSJrNgkchdR4AaABAg,Burayot temennya kue Ali juga..,,,,
https://yt3.ggpht.com/HLjTkAOvRv1tyI0e1NByqKOUAnJpyXy-4SZlsqohmC_pbHf1AerIgQHsyye1BUs5k90pP9Jr=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@yaannnz7885,@yaannnz7885,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgwjjMl0A4VcxymcxWZ4AaABAg,Biji?,,,,
,https://www.youtube.com/@wibi7471,@wibi7471,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgzNMVGrcldXkou3SYh4AaABAg,Biji?,,,,
https://yt3.ggpht.com/kcyd5S34smG2aq5IHxl8srZobO2kF1CrvNb8FqpH-nwevOv4-q-VZrZ5MpI3FMSd4SFHRGrKqXI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@wibi7471,@wibi7471,3 tahun yang lalu,https://www.youtube.com/watch?v=teeb7-qZ3r0&lc=UgzNMVGrcldXkou3SYh4AaABAg,Biji?,,,,
