style-scope_src,yt-simple-endpoint_href,style-scope,yt-simple-endpoint,yt-simple-endpoint_href_2,yt-core-attributed-string,ytcoreimagehost_src,style-scope_2,style-scope_3
https://yt3.ggpht.com/ytc/AIdro_lmfMlm7mvgCBaKxr28ToxC0pRlCwZwL1OH3sMsflQPBOitVI7HouPqTrq8uBQXl6I5tA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@NiluhnyomanMirantiini,@NiluhnyomanMirantiini,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugy7cBe7NWF5bRo_jFt4AaABAg,Teh coba makana sunda digarut jalan pasar darekdok  ada rumah makan sunda,,,
https://yt3.ggpht.com/hAYsJlZAwuYswSbt4wSnKrjPE3v9M98ujWAdfVQKYQ48ee5wfxALb9L0TfohdlT7zCCNzTDf=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@mamahIzul-hm3mh,@mamahIzul-hm3mh,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgyLQtLnUBaCZmVq6Op4AaABAg,Enak banget ya de pokokny nikmat.,,,
https://yt3.ggpht.com/6NWDV0warwqW6J3JExgh4bDN0zD6eDLChE7SVse1oBmImopLmMU7qLC1ZoXa6jiAK92g-l8q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Saklek7,@Saklek7,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugyv7FvQHKRZP1e5tE54AaABAg,Teteh lokasinya jangan lupa selalu ditulis,,,
https://yt3.ggpht.com/ytc/AIdro_nNwN3M1NRuI8VqJJoeYZGsBzTA-eRrybR_bgLae8t4q9uss4ZmbKr0OLmr82Sk_0zgHg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@wulan-xc8fu,@wulan-xc8fu,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgyzRnjOsl0dAVDyrGF4AaABAg,Lezatto mantappo,,,
https://yt3.ggpht.com/ytc/AIdro_nGf42xUGhzB-KrPDFicDbZ7b5YQaaocPv88jftzz363Ssyc-znlOLWbQRE88srWgiucw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@mayang_ayuuu,@mayang_ayuuu,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugx-uUJpOi3gxx8yO1F4AaABAg,"Aku paling suka liat teh santy makan, tapi kalo udh denger suara ngecap pas makan langsung ku skip",https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f622.png,,
https://yt3.ggpht.com/ytc/AIdro_lWMqwbtdIryx3SBToSB3l84-wvPn3W9OzvgEa3uGmsvw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@cucusethiawati6200,@cucusethiawati6200,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgyFGuxS6vXvrY2SZcd4AaABAg,Teh mic nya rusak ganti dong biar enak nonton nya,,2.0,
https://yt3.ggpht.com/ytc/AIdro_neAWLH7sZOed0nxggmhltv1elkeHlOQumeJrdVd-uJprIR_0tQYDxrh34wywukW1kbeQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@SuhermanNingsih-u5f,@SuhermanNingsih-u5f,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgypaeAMS31X2PDoxCh4AaABAg,Teh cibain di bandung ada baso ci jambe jln AH Nasution,,,
https://yt3.ggpht.com/Gr2WoCT8R_uyL89SgJOvscZ1RBknYNA3H2gyVaL7ZFWBxZyFK-B3fMTauEyfrIKqQzYGBtwA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@IniNoor,@IniNoor,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgwUUGVvxnyyaTn3v2Z4AaABAg,So yummmy,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f924.png,,Terjemahkan ke bahasa Indonesia
https://yt3.ggpht.com/ytc/AIdro_nfNQ_CmFL3nukO8az-cb9gMmbvptks3F6bHYrcGj51wKg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@sittinurhaliza663,@sittinurhaliza663,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugx2goAUj6-gtgRfD5N4AaABAg,Datang ke bakso gunung putri lagi dong teh,,,
https://yt3.ggpht.com/ytc/AIdro_mQEHeFdit8DCqFxmJdNxieUdmln03KSeGvb-KPkxKUOaJ1ItZl4CLGlAugfCE-iXUMWg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@DiniMairis,@DiniMairis,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgwCakYHyoIu3aYr38F4AaABAg,Ngiler,,,
https://yt3.ggpht.com/lbmJy0E1iTwrtawZhHxqKSnemNNosuRW5sYKO-alnxXk2DhNQnqX9WmJIF8PUQq0hDSOcpcdfw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ratnaningsih7652,@ratnaningsih7652,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgzdkIWPsSjibuS6kX14AaABAg,Keteen lah sukses,,,
https://yt3.ggpht.com/ytc/AIdro_nlBilyjMA1U52oKK26XZ_UcnniCFBmVBEaZcWRZocnDN18ZKMnESUSGCHsm8S0Thv9RQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@SalsaOktaviana-i4y,@SalsaOktaviana-i4y,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgxGA9qIl0ZMvPQB5Bh4AaABAg&pp=0gcJCSMANpG00pGi,Teh aku request ayam goreng terasi,,,
,https://www.youtube.com/@santibungsu3827,@santibungsu3827,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgzO6lQAJG6kghxhruZ4AaABAg,Meswa,,,Terjemahkan ke bahasa Indonesia
,https://www.youtube.com/@leannazalfaazahra3419,@leannazalfaazahra3419,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugxw0_EOM2GyP14sFMl4AaABAg,Pertama nnton tth,,,
,https://www.youtube.com/@silphasiom2745,@silphasiom2745,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugw-NoTmPiFt09q_XYh4AaABAg,Haloo teteh,,,
,https://www.youtube.com/@nanialdiprintcompany149,@nanialdiprintcompany149,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgyjZ7FG7eLll7pXBHx4AaABAg,Mantul,,,
,https://www.youtube.com/@Mellyarmitaputri,@Mellyarmitaputri,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugzqdvxoy4fE6-sx5G14AaABAg&pp=0gcJCSMANpG00pGi,Isi-isi komentar teh shanty ke banyak juday! STOP KOMENTAR JUDAY DISINI BUKAN TEMPATNYA️LAPOR TEH POLISJ,,,
,https://www.youtube.com/@riafitria777,@riafitria777,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugy_gvWlcrwhDKG5-eF4AaABAg,Si Memes bikin gemes,,1.0,
,https://www.youtube.com/@Mellyarmitaputri,@Mellyarmitaputri,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgzIqNTay6GiEESirRh4AaABAg,"Teh shanty lapor ke polisi !!,
banyak banget komen juday online setiap you tuber orang! Meresehkan gak ada main juday bisa kaya raya,bisa jatuh miskin!",,,
,https://www.youtube.com/@dinaafriyanti2256,@dinaafriyanti2256,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugw_bS45PdVWdVzCz494AaABAg,Murah banget tapi jauh,,,
,https://www.youtube.com/@amanghalus618,@amanghalus618,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugw-o7KqrpKWRVCcZap4AaABAg,enak nya,,,
,https://www.youtube.com/@aisumiati7564,@aisumiati7564,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugztz9yRToM-96Gmc6l4AaABAg,Hadir teh,,,
,https://www.youtube.com/@Rosalina-r9f,@Rosalina-r9f,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugyh6ds9uQdDLS4Eirp4AaABAg,Pertama teh,,,
https://yt3.ggpht.com/ytc/AIdro_leckPhyyykhjWAfMFVkas0U7QTx8y4gTiP7BPehD0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@santibungsu3827,@santibungsu3827,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgzO6lQAJG6kghxhruZ4AaABAg,Meswa,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u2764.png,,Terjemahkan ke bahasa Indonesia
https://yt3.ggpht.com/ytc/AIdro_n1hHNFfhXBR4BASbMAHa8CRJOT-_7vV_OG-i3RKWwWIZ-j-3B7Fl4iapOfpamSrb2qYA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@leannazalfaazahra3419,@leannazalfaazahra3419,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugxw0_EOM2GyP14sFMl4AaABAg,Pertama nnton tth,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f389.png,,
https://yt3.ggpht.com/ytc/AIdro_lzXu4FG2H1E4uhCAf-9nZU1_p55J2a1FjqQ2Xk0m179Jo=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@silphasiom2745,@silphasiom2745,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugw-NoTmPiFt09q_XYh4AaABAg,Haloo teteh,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f970.png,,
https://yt3.ggpht.com/UbkmxG9X7JfuhXAtEbGV4o7HvxoHrbZygYgFJzBFq4o-P6l33AM68ixhy1GaHLR1NVStgWN4_s0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@nanialdiprintcompany149,@nanialdiprintcompany149,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgyjZ7FG7eLll7pXBHx4AaABAg,Mantul,,,
https://yt3.ggpht.com/HGBK6pNE6y0N7e_1eZvoKaXOZCrCMzSFPXbOp8VMjv87DL6rlNEdA6HsOgg31J3K4yXSRUPDOg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Mellyarmitaputri,@Mellyarmitaputri,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugzqdvxoy4fE6-sx5G14AaABAg&pp=0gcJCSMANpG00pGi,Isi-isi komentar teh shanty ke banyak juday! STOP KOMENTAR JUDAY DISINI BUKAN TEMPATNYA️LAPOR TEH POLISJ,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u270b.png,,
https://yt3.ggpht.com/ytc/AIdro_mcAZIcIkScF7ucgsu_p66Y-k3s_Wy6UzHp9ze4bRBOgw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@riafitria777,@riafitria777,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugy_gvWlcrwhDKG5-eF4AaABAg,Si Memes bikin gemes,,1.0,
https://yt3.ggpht.com/HGBK6pNE6y0N7e_1eZvoKaXOZCrCMzSFPXbOp8VMjv87DL6rlNEdA6HsOgg31J3K4yXSRUPDOg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Mellyarmitaputri,@Mellyarmitaputri,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgzIqNTay6GiEESirRh4AaABAg,"Teh shanty lapor ke polisi !!,
banyak banget komen juday online setiap you tuber orang! Meresehkan gak ada main juday bisa kaya raya,bisa jatuh miskin!",,,
https://yt3.ggpht.com/ytc/AIdro_lAg1sJRXjiK9lG_HgRY8iYOFqcN9TO_tGFL27ZF3mCiqo=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@dinaafriyanti2256,@dinaafriyanti2256,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugw_bS45PdVWdVzCz494AaABAg,Murah banget tapi jauh,,,
https://yt3.ggpht.com/ytc/AIdro_miYFMRRxcY8RZwQ-fy_Al_2jU8Fs5ndn4NxLvKpAjJ4A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@amanghalus618,@amanghalus618,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugw-o7KqrpKWRVCcZap4AaABAg,enak nya,,,
https://yt3.ggpht.com/ytc/AIdro_nATaj_XyZ449yTpyY9GNkkpedOEjet8B9ru95ikqwS3Mf-MXvcS1UlV0t6a5VEu6AwMQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@aisumiati7564,@aisumiati7564,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugztz9yRToM-96Gmc6l4AaABAg,Hadir teh,,,
https://yt3.ggpht.com/ytc/AIdro_lp9OQ-_ykMGuXZ9KrcKyPSm9kA9vB9cMF5T5UXie-0OmMMmgygTjG1BuATiGxiSrkuCQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Rosalina-r9f,@Rosalina-r9f,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugyh6ds9uQdDLS4Eirp4AaABAg,Pertama teh,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f605.png,,
https://yt3.ggpht.com/ytc/AIdro_mmsD-lV1KwwETxT6mmremZdbV8RUlIGafNT-jYKHLRNAtUV3Th-FV9QR6jqDcCNsX9gA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@dindanurlaelaseptiani7,@dindanurlaelaseptiani7,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgwKFq-qdedznhLTtRB4AaABAg,mantap,,,Terjemahkan ke bahasa Indonesia
https://yt3.ggpht.com/ytc/AIdro_kNn6ML5JlhLrSoExrtw_OWTxjwv-pPPh8GhTrE49w-bzrwzJrjG1FoMdgRo3BUt4v3Gw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@RasyaArda,@RasyaArda,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgzdS6_is5XoIZaUAwN4AaABAg,MemeS mau beli batolucunya MemeS 🫰🫰,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f605.png,,
https://yt3.ggpht.com/ytc/AIdro_mt4QKGaOTiRhNmX0rn0P0Tccye_INNE14JuQ4P4v0ave0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@nupuspuspita7221,@nupuspuspita7221,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgyLH1qRJW1UaYTBSXR4AaABAg,"Th kok suaran nya kecil banget,pas bagian meshwa ngomong
youtube tth lgi knpa th?
Dari kmren² pasti ada suara yang kecil banget ga kedengeran",,,
https://yt3.ggpht.com/ytc/AIdro_luO4tTu36ocFUMnL8E2PVEQifZUmvhP-nqXZufvmZiuA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@akudanimajiku8717,@akudanimajiku8717,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugxl6Nlm3IxIOwXWhEJ4AaABAg,Teteh teh urang mana,,,Terjemahkan ke bahasa Indonesia
https://yt3.ggpht.com/JS1_TndGv1wKGhgQSe0M9ZfKgzzzwTVYECW6kIU4MZKkORH2Ti55n1URgLxBhyh1iAsWskNYLg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@DaKar25,@DaKar25,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgyhWsslCmkKW3f4jFF4AaABAg,Kecil suaranya,,,
https://yt3.ggpht.com/ytc/AIdro_lP9eU0BzHehk96gkyfZO_1wYWqH6SHaJHedzOeaY1NM74=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@restiseptianurmala4916,@restiseptianurmala4916,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=UgxDRFuqVNEL3vY1agV4AaABAg,Minta alamat lengkapnya dong pliss,,,
https://yt3.ggpht.com/cgoZrCatxtAMpTbz3iFEKvakRQAtjNTrZ-ZI22XBPbbpAYn2dqVRiiVBMAPYD-WKvfJxdhoSq_8=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@FauzanRamadhan-s5t,@FauzanRamadhan-s5t,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugxej2wwVewWwjRvHq94AaABAg,1,,,
,https://www.youtube.com/@TasyaFadilah-r5w,@TasyaFadilah-r5w,3 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugw5H7g9LvW-otc9vfJ4AaABAg,Wkwk aslina mah teh rasanya B aja apalagi mie nya yg rasanya gak konsisten kalo beli.,,,
,https://www.youtube.com/@irdinamarsyanazifaofficial,@irdinamarsyanazifaofficial,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugx9A4pDLhZK7bLr1T54AaABAg&pp=0gcJCSMANpG00pGi,Udah tanyang @ShantyDenny2024,,,
,https://www.youtube.com/@srimassuryaningsih4821,@srimassuryaningsih4821,4 bulan yang lalu,https://www.youtube.com/watch?v=-v9S1ru61-M&lc=Ugxd0KsxgDRkkjSiaWp4AaABAg&pp=0gcJCSMANpG00pGi,Awww kabitaaa,,,Terjemahkan ke bahasa Indonesia
https://yt3.ggpht.com/ytc/AIdro_kNlj0wzcZYv9dL7AYSaOhu5SJ3d-ufPkMdy5kAhr0J0Hk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@KUBILER,,4 tahun yang lalu,https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=UgwAJVwcc42BP9-5Bh54AaABAg,"Alhamdulillah
Semoga temen2 Kubiler semuanya sehat selalu dan lancar segala urusannya. Aamiin 

Tetep Habek dimanapun berada. Okey",https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f60a.png,102.0,Disematkan oleh @KUBILER
https://yt3.ggpht.com/H1yltVSAv1tH8UJ6vuJF2f6MlXgukePz5p4g1nuLYwTiMvVt4k5mC_ZpBmzOtUVVo5XAv8D7rw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Tiko_slayer,@Tiko_slayer,4 tahun yang lalu,https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=UgyOf9zsTCYavjPh6Vl4AaABAg,"mantep banget nihh, apalagi dengan siraman sesendok full ""OBAT GANTENG"" nya... makin the best, udh pake mecin sachet bubuk tambah lg mecin original nya+ kuah nya yg sedikit makin mantap terasa... hehehe
Tp bakso nya keliatan recomend banget kalo pas ke garut...
mantapp...",,5.0,
https://yt3.ggpht.com/18ldzSipjRIHsqzN7GM4xxlSD-TguBfXekZdR4nCG3H_JocqQ6yhFWIZQDgVdQSpTgK0CYFV-A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@legischannel1614,@legischannel1614,3 tahun yang lalu,https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=UgwK_zHq4Sw73KPVUmF4AaABAg,"kaget aku bang mecinnya bisa sesendok gede gitu..wkwk tapi bisa request kan yaa klo mampir sana buat naro dikit aja, pen makan banyakin cirawangnya...moga laris trus warung baso acinya",https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f970.png,14.0,
https://yt3.ggpht.com/_6wjyJlMuUZgKHRvwKARdgiLF0b86g_XQn0vcNDkOuag94kSZXR__R6I9wiKIqWUW67DZkoTwQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ginzsyamz,@ginzsyamz,4 tahun yang lalu (diedit),https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=UgwakMOFNodcgfHawIF4AaABAg,"Gue lahir dan besar di Garut , hasil Ngobrol2 gue sama orang2 tua katanya baso Aci udah eksis di Garut sejak tahun 70an , kala itu baso acis sudah banyak di jual dengan cara di pikul. Salam buat orang GARUT semua",https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f64f.png,11.0,
https://yt3.ggpht.com/5mJexpFvQ9OMcaBgjHIcd0IhNTwBXRKKqElwMbNm7Rh_to8lOF9Djwh2SN7YMX527rFysdLxpQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@rthracing,@rthracing,4 tahun yang lalu,https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=UgyMcbsG3vZR0nXd86F4AaABAg&pp=0gcJCSMANpG00pGi,Itu yg wrna emas bungkus nya namanya atom bulan..produksi tasik..rasanya enak gurih biasa buat bumbu makroni dan tahu bulat,,4.0,
https://yt3.ggpht.com/6uVlCoW_J83Jdfnnw7Lz8kX1ktPBR6DN45hpBin8fVaBxOf3tx8WEByMaqVvLcka_MP-FkmduY8=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@RUSDAKULINER,@RUSDAKULINER,4 tahun yang lalu,https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=UgwbkPQDfO2s-NNN-v54AaABAg,wah hebat pelopor bakso aci udah legend ini  mantep rekomendasinya bang  sukses sehat trus bang,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f60d.png,69.0,
https://yt3.ggpht.com/99e_GW8spKk4wpJFrE0ssJYGJdQ9VzdYoL7TeLhDWzn1jyhMqZ7sVGW2SGQHNqMGaEjZvQMe=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@yosi999ys,@yosi999ys,4 tahun yang lalu,https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=UgwDuCyq90TqbbydhaN4AaABAg&pp=0gcJCSMANpG00pGi,"Sehat selalu bang yah,,kulinerannya",,19.0,
https://yt3.ggpht.com/CRX_ae5VQ7lx95ClEkr1TivzsUOPo8EacZ6YfyaCmsBc0BH4jLV9Lz206A0eIoNu1VnfqRLVeQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@agusalipudin4333,@agusalipudin4333,4 tahun yang lalu,https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=Ugx8PU_yuIeTY3H71UJ4AaABAg,"Wahh mantaff bang mantulll.....
Buat temen2 yg sdh nonton vidio ini mudah2an dilapangkan rezekinya ....amiinn",,1.0,
https://yt3.ggpht.com/H38bi4bYa9pt9MMBCnMvXCyOGaSi_57mK5Qq4Tiwrh1_iHTc6F-KoPz6H2ogEQ7fbAnk8l1x=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Ahmadan7105,@Ahmadan7105,4 tahun yang lalu,https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=UgwRQBWIXhLq4hSIPz54AaABAg,"Dari sekian banyak chanell Vood vloger
Ane paling suka chanell kubiler 
ama magdalenaf
Soalnya kocak Lucu""
Aplgi pas si abang lubilernnya ini nyebut Umami pakakwkwk",,5.0,
https://yt3.ggpht.com/ytc/AIdro_lGcyY-JvAXFmK5WCOySBqh5w3zrp-Of1ene-nkj1wu2Q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ningrumratnasari5467,@ningrumratnasari5467,2 tahun yang lalu,https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=Ugw5JIVzE_rNh-QVkK14AaABAg,Seminggu lalu kesitu udah 2x makan... Bawa yg udah dipaket jg,,1.0,
https://yt3.ggpht.com/ytc/AIdro_kHWRee2YiQ82509iOMNFFF2SQHIvIjha-3xu67UNab3g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@diahkurniasih3533,@diahkurniasih3533,4 tahun yang lalu,https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=UgznZuow8oUO1UBPb9B4AaABAg,Semoga jualannya laris manis rezekinya berlimpah2 berkah dan barokah Aamiin Allahumma aamiin  terus semangat  dan kompak selalu,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f932.png,4.0,
https://yt3.ggpht.com/ytc/AIdro_nsjlffMxahYmMf2mVbM7TVeeiqaNIEKOJ6Mh6EdWW5Bfc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@SereArios0,@SereArios0,4 tahun yang lalu,https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=UgyYnJFoa5MpwpZMazt4AaABAg,"Oh ini nih yang pertama jualan baso aci
Andai jualan di daerah saya, auto saya beli tuh",,6.0,
https://yt3.ggpht.com/ytc/AIdro_mA8Mn3h9YhKe08lI1-m76gJvXfkfI5WEBQxChuA3M=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@sabillalrasya8998,@sabillalrasya8998,4 tahun yang lalu,https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=UgzkeTgvFhVEyIgbCSR4AaABAg,"Mampir ke BANYUWANGI om banyak makanan tradisional legendaris , Sego Cawuk , Sego Tempong , Pindang Koyong , pecel pitik , Rujak Soto Dll",https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f64f.png,2.0,
https://yt3.ggpht.com/ytc/AIdro_mhGa-z7Yb0gZhdsreCb1T-3ypt7AEUz7x4eSMTZpoKU4c=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@salikghifran4519,@salikghifran4519,4 tahun yang lalu,https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=UgzXsSpOXI35V48Aqah4AaABAg,Alhamdulillah lg puasa malah jd tambah ngiler bang yuk makan yuuuk bismillah,,4.0,
https://yt3.ggpht.com/_b4-gUuKAdJKGv8tc5UsldP0NIaW1OoZ1d9mR_ciTDhRwp0dYApO3wvQyMr1cdmsuXLLdmDF=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@obiiihasashi1066,@obiiihasashi1066,4 tahun yang lalu,https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=UgweCmxJWJNIxvAlEt94AaABAg&pp=0gcJCSMANpG00pGi,"Baso aci ini memang udah lama, 
Pas saya kelas 2 SMP dia mulai jualan, 
Tapi yang menjadi iconic baso aci garut itu Baso aci ceu Imas,  jalan Karacak,  Garut, 
Makasih Kubiler udah menjelajah kuliner kota asalku,  sekarang aku merantau di Tangerang,",,2.0,
https://yt3.ggpht.com/pfZBRh2JV9PAbFziNtpElDWAGlnn28DxOJCbnluXCrAIa6XYlEWF6ewfvKtMs2eK4DajlBvBqQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@sj-hasan2101,@sj-hasan2101,3 tahun yang lalu,https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=UgwguSyzgw_iwl4-5394AaABAg,Ngilerrrrrr,,1.0,
https://yt3.ggpht.com/V5cbAAsVCYBYk2PVUuB5-yvc_XOHIIKeyPWMyOTy1xBkzuIOdTY8LN1cIccPqB8iXDsDTF-C=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@indotrivia_id,@indotrivia_id,3 tahun yang lalu,https://www.youtube.com/watch?v=gQvWDsQHrAc&lc=UgzAcJmnegw6veKI40l4AaABAg,"Baso Aci di Garut udah ada tahun 1998an (pas saya masih bocil)... cuman belum sepopuler kaya sekarang...
 dan sepertnya udah ada jauh sebelum tahun 1998... mungkin Ibu ini pelopor Baso Aci di daerah situ...",,1.0,
